RootName,SBE_Utterance_Analysis,AAVE_Utterance_Analysis,AAVE_Utterance_BML,AAVE_Utterance_Phonetics,SBE_wav_name,SBE_wav,AAVE_wav_name,AAVE_wav,NeutralDistinct,AAVEFeatures,Phono,TaskIntro,Monologue,MonologueNumber,Gesture,args,aae_args,Feedback: test,AT: test,Social: test,Task Intro: test,Prepping for presentation: test,Presentation Mode: test,Social Talk: test,Accountable Talk: test,On-task Sentences: test,Dialect Use: test,Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT12,"Well, I was thinking about that too, but","Well, I was finking 'bout dat too, but","Well, I was finking 'bout dat too, but",,,,,,,,,,,,AT12v,"start=""sp1:start"" end=""sp1:start+4""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1.2' end='sp1:start+1.6'/><face type='FACS' au='45' amount='.2' stroke='sp1:start+2.3' end='sp1:start+3.1'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1.2' end='sp1:start+1.6'/><face type='FACS' au='45' amount='.2' stroke='sp1:start+2.3' end='sp1:start+3.1',,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT13a,But what about when like,But what about when like,But what about when like,,,,,,,,,,,,AT13v,"start=""sp1:start"" end=""sp1:start+3""",,,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT13b,But what about when like,But what about when like,But what about when like,,,,,,,,,,,,AT13v,"start=""sp1:start"" end=""sp1:start+2.6""","start=""sp1:start"" end=""sp1:start+1.9""",,,,,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT14,"Do you think so too, or no?","You fink so too, or no?","You fink so too, or no?",,,,,,,,,,,,AT14v,"start=""sp1:start"" end=""sp1:start+3.5""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.6' end='sp1:start+1.2'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+1.6' end='sp1:start+2.2'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.6' end='sp1:start+1.2'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+1.6' end='sp1:start+2.2',,,,,,,,,,,"Questions
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT15,Do you think any other different things though?,You fink any ovher diff'ren' fings though,You fink any ovher diff'ren' fings though,,,,,,,,,,,,AT15v,"start=""sp1:start"" end=""sp1:start+2.2""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1' end='sp1:start+2.1'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1' end='sp1:start+2.1',,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT16,"Do you agree or, um, disagree with that?","Do you agree or, um, disagree wif dat?","Do you agree or, um, disagree wif dat?",,,,,,,,,,,,AT16v,"start=""sp1:start"" end=""sp1:start+4.2""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.2' end='sp1:start+1'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+1.4' end='sp1:start+2.5'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+1.4' end='sp1:start+2.5'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.2' end='sp1:start+1'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+1.4' end='sp1:start+2.5'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+1.4' end='sp1:start+2.5',,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT17,I'm not sure about it though. What do you think?,I ain't sure about it though  Whatchu you fink?,I ain't sure about it though  Whatchu you fink?,,,,,,,,,,,,AT17v,"start=""sp1:start"" end=""sp1:start+3.1""/><face type='FACS' au='45' amount='1' stroke='sp1:start+.1' end='sp1:start+1'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+.1' end='sp1:start+1'",/><face type='FACS' au='45' amount='1' stroke='sp1:start+.1' end='sp1:start+1'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+.1' end='sp1:start+1',,,,,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT18,Any other ideas?,Any ovher ideas?,Any ovher ideas?,,,,,,,,,,,,AT18v,"start=""sp1:start"" end=""sp1:start+1.5""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.6' end='sp1:start+1.2'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.6' end='sp1:start+1.2',,,,1,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT19,What else,What else,What else,,,,,,,,,,,,AT19v,"start=""sp1:start"" end=""sp1:start+2.4""/><face type='FACS' au='45' amount='.3' stroke='sp1:start+.9' end='sp1:start+1.5'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+.9' end='sp1:start+1.5'",/><face type='FACS' au='45' amount='.3' stroke='sp1:start+.9' end='sp1:start+1.5'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+.9' end='sp1:start+1.5',,,,1,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT20,Why?,Why?,Why?,,,,,,,,,,,,AT20v,,,,,,1,,,,,,,Questions,Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?,AT20,(Elicit reasoning),Why…?,Why…?
AT22a,What do you think?,What do you think?,Whatchu fink?,,,,,,,,,,,,AT22v,"start=""sp1:start"" end=""sp1:start+1.8""",,,,,,,,,,,,Questions,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?,AT22,,What do you think?,Whatchu fink?
AT22b,What do you think?,What do you think?,Whatchu fink?,,,,,,,,,,,,AT22v,"start=""sp1:start"" end=""sp1:start+1.5""",,,1,,1,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT23,Wait why?,,Wait why?,,,,,,,,,,,,AT20v,"start=""sp1:start"" end=""sp1:start+1.7""",,,,,1,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP1,Wanna practice our presentations for the teacher now?,,Wanna practice our presentations for the teacher now?,,,,,,,,,,,,RP1v,"start=""sp1:start"" end=""sp1:start+3.2""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+2.2' end='sp1:start+2.9'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+1.8' end='sp1:start+2.5',,,,1,,,,,,,Questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP2,I think we have to do the presentation practice now,,I think we have to do the presentation practice now,,,,,,,,,,,,RP2v,"start=""sp1:start"" end=""sp1:start+3.1""/><face type='FACS' au='4' amount='.4' stroke='sp1:start+0' end='sp1:start+1.5'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+1.5'",/><face type='FACS' au='4' amount='.4' stroke='sp1:start+0' end='sp1:start+1.5'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+0' end='sp1:start+1.5',,,,1,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP3,Let's practice by taking turns pretending to be the teacher!,,Let's practice by taking turns pretending to be the teacher!,,,,,,,,,,,,RP3v,"start=""sp1:start"" end=""sp1:start+4.2""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.8'/><face type='FACS' au='45' amount='.25' stroke='sp1:start+0' end='sp1:start+.8'/><face type='FACS' au='2' amount='.25' stroke='sp1:start+3.4' end='sp1:start+3.8'",/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+.8'/><face type='FACS' au='45' amount='.25' stroke='sp1:start+0' end='sp1:start+.8'/><face type='FACS' au='2' amount='.25' stroke='sp1:start+2.9' end='sp1:start+3.5',,,,1,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP4,"First, I'll pretend that I'm the teacher and I'll ask you questions about, um, our ideas",,"First, I'll pretend that I'm the teacher and I'll ask you questions about, um, our ideas",,,,,,,,,,,,RP4v,"start=""sp1:start"" end=""sp1:start+7.3""/><face type='FACS' au='2' amount='.25' stroke='sp1:start+1.8' end='sp1:start+2.5'/><face type='FACS' au='4' amount='.4' stroke='sp1:start+5' end='sp1:start+5.8'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+5' end='sp1:start+5.8'",/><face type='FACS' au='2' amount='.25' stroke='sp1:start+1.6' end='sp1:start+2.4'/><face type='FACS' au='4' amount='.4' stroke='sp1:start+4.6' end='sp1:start+5.4'/><face type='FACS' au='45' amount='.3' stroke='sp1:start+4.6' end='sp1:start+5.4',,,,1,,,,,,,Ideas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP5,Then you can pretend to be the teacher and you can ask me questions!,,Then you can pretend to be the teacher and you can ask me questions!,,,,,,,,,,,,RP5v,"start=""sp1:start"" end=""sp1:start+5.55""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+3.7' end='sp1:start+4.7'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+2.9' end='sp1:start+3.9',,,,1,,,,,,,Ideas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP6,That was fun,,That was fun,,,,,,,,,,,,RP6v,"start=""sp1:start"" end=""sp1:start+1.2""/><face type='FACS' au='2' amount='.25' stroke='sp1:start+.1' end='sp1:start+.76'",/><face type='FACS' au='2' amount='.25' stroke='sp1:start+.1' end='sp1:start+.81',,,,1,,1,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP7,The person said they wanted me to be the teacher first. I don't know why.,,The person said they wanted me to be the teacher first. I don't know why.,,,,,,,,,,,,RP7v,"start=""sp1:start"" end=""sp1:start+5.1""/><face type='FACS' au='2' amount='.25' stroke='sp1:start+1.8' end='sp1:start+2.8'/><face type='FACS' au='4' amount='.4' stroke='sp1:start+3.6' end='sp1:start+4.1'/><face type='FACS' au='45' amount='1' stroke='sp1:start+3.6' end='sp1:start+4.1'",/><face type='FACS' au='2' amount='.25' stroke='sp1:start+1.6' end='sp1:start+2.6'/><face type='FACS' au='4' amount='.4' stroke='sp1:start+2.9' end='sp1:start+3.9'/><face type='FACS' au='45' amount='1' stroke='sp1:start+2.9' end='sp1:start+3.9',,,,1,,,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP8,"so I'll ask you questions like a teacher would ask them, and then you try and answer 'em like you're talking to a teacher. Okay?",,"so I'll ask you questions like a teacher would ask them, and then you try and answer 'em like you're talking to a teacher. Okay?",,,,,,,,,,,,RP8v,"start=""sp1:start"" end=""sp1:start+7.1""/><face type='FACS' au='2' amount='.25' stroke='sp1:start+2.2' end='sp1:start+3.1'/><face type='FACS' au='2' amount='.3' stroke='sp1:start+5.6' end='sp1:start+6.5'",/><face type='FACS' au='2' amount='.25' stroke='sp1:start+2.3' end='sp1:start+3.3'/><face type='FACS' au='2' amount='.3' stroke='sp1:start+5.9' end='sp1:start+6.75',,,,1,,,,,,,Ideas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP9,Okay first question,,Okay first question,,,,,,,,,,,,RP9v,"start=""sp1:start"" end=""sp1:start+3.3""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.7'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.7',,,,,,1,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP10,Okay next question,,Okay next question,,,,,,,,,,,,RP10v,"start=""sp1:start"" end=""sp1:start+3.81""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.8'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+1.6' end='sp1:start+3'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+1.6' end='sp1:start+3'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+0' end='sp1:start+.7'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+.8' end='sp1:start+1.81'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+.8' end='sp1:start+1.81',,,,,,1,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP11,Now,,Now,,,,,,,,,,,,RP11v,"start=""sp1:start"" end=""sp1:start+1.6""/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+1.2'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+1.2'",/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+1.2'/><face type='FACS' au='4' amount='.3' stroke='sp1:start+0' end='sp1:start+1.2',,,,,,1,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP12,Good answer,,Good answer,,,,,,,,,,,,RP12v,"start=""sp1:start"" end=""sp1:start+1.8""/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.18' end='sp1:start+1.2'",/><face type='FACS' au='2' amount='.3' stroke='sp1:start+.16' end='sp1:start+1.2',,,,,,1,,,,,Feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
